页码,微博id,发布者,发布时间,发布者id,发布内容
39,4.14E+15,景德镇发布,2017/8/21 10:56,,#美丽江西秀天下##最美江西# 【“三化三人行及墨彩纪行”双联展在景德镇开展】8月20日，由景德镇市瓷发局、珠山区政府、 清华大学吴冠中艺术研究中心、台湾中华收藏家协会共同主办，三宝国际瓷谷、三宝蓬艺术聚落联合承办的《三化三人行》和《墨彩纪行•黄河沿岸采风作品》展览在市三宝蓬艺术聚落开展 ...全文
39,4.14E+15,景德镇发布,2017/8/20 23:14,,#美丽江西秀天下##最美江西# 【景德镇三宝蓬艺术聚落花絮！】“三化三人行&amp;墨彩纪行”开幕式。台湾油画家陈显栋，清华大学美术学院教授、策展人王建中，学术主持卢新华等众多大咖现场发表讲过，气氛空前高涨。PS:88岁的陈老身体依旧硬朗，性格温和。可爱得像孩子一般 。来源：@三宝蓬艺术聚落 
39,4.14E+15,景德镇发布,2017/8/19 11:09,,#美丽江西秀天下# 近年来，我市着力推进三宝瓷谷的打造，从2015年开始将三宝瓷谷推荐为全省第一批政府和社会资本合作（PPP）项目清单，以BOT模式引进社会资本数亿元，修缮房屋2万余平方米，建设陶瓷文化创意区9万多平方米。栽种各种树木6600多棵，新建了花箱45个，铺设了草坪4.5万余平方米，使三宝蓬旧 ...全文
40,4.14E+15,Cici-elsewhere,2017/8/11 19:25,,大导演来景参观三宝蓬 CchrisWang627的秒拍视频 
40,4.14E+15,暑假圈,2017/8/9 22:56,,三宝蓬&amp;三宝陶艺村拜访了上师大的柯和根老师老师家的黑宝看到小朋友们超热情口水滴滴答答淌了一地   景德镇·三宝国际陶艺村 
40,4.14E+15,非典型景漂肖掌柜,2017/7/30 18:50,,景德镇三宝蓬艺术聚落之水月馆收尾。1000多片铜瓦，每一片的尺寸都不同，每一片都需要在建筑相应的位置。就是在炎炎夏日里，工人们在屋面上寄上安全带，一片一片的安装上去。所有你看到的美丽背后，一定有你看不到的付出。 
40,4.13E+15,景德镇日报社,2017/7/15 9:17,,#景德镇身边事#【让瓷都的青山更美 】登高远望，雨后的三宝蓬，农田河流尽收眼底。一块块碧绿的农田点缀于青翠的群山之中，颇似一幅山水画。远山上云雾缭绕，宛若仙境……这是记者近日在三宝蓬一处高地上看到的情景。三宝蓬的这些绿色，是我市开展国家森林城市创建以来的一个缩影。自2013年创建国家森 ...全文
40,4.13E+15,Antral,2017/7/14 9:23,,三宝蓬丨为每一个日子命名 ，每天和这个山谷一起生长 景德镇·三宝蓬 
40,4.13E+15,Antral,2017/7/14 0:15,,黄老师，周老师工作室&amp;作品分享，有兴趣的朋友可到八月三宝蓬展会参观和认购 苏州·世外桃源 
40,4.13E+15,非典型景漂肖掌柜,2017/7/7 5:49,,2016年7月初，我们开始了一个我们自己也没有预料到漫长的艰苦的夯土墙的施工过程。两段长达150m、厚60cm、高3.9m的夯土墙就这样被工人用双手一点点夯出来。其时，从配方到工艺到气候到管理，重重困难。时间会安排一切，从酷暑到严寒，才有了今天你看到三宝蓬。现在，当建设接近尾声运营开始，我们也 ...全文
40,4.13E+15,非典型景漂肖掌柜,2017/7/4 21:43,,梅雨季节。连续十来天的阴雨，人似乎都发霉了的时候，突然间，天晴了。夜幕下，山谷里，三宝蓬的月色格外迷人。 景德镇·爱达荷 
40,4.13E+15,景德镇日报社,2017/7/4 16:15,,#景德镇身边事# 【寻找新秩序 创新求突破】7月1日，由景德镇三宝蓬艺术聚落主办，民盟中央美术院景德镇分院、景漂党支部、景德镇陶瓷职业技术学院、中国国际文化促进陶瓷委员会共同协办的“边缘/新秩序的寻找”薪火学社实验展在景德镇三宝蓬艺术聚落开幕，来自我市的众多陶瓷艺术家、媒体代表及嘉宾出 ...全文
40,4.13E+15,非典型景漂肖掌柜,2017/7/4 12:38,,这座由钢、玻璃、铜瓦构成的建筑，正在这个山谷中成长。景德镇三宝蓬艺术聚落之水月馆，洛可可全球最美陶瓷设计中心。 景德镇·昌江区 秒拍视频 
41,4.12E+15,非典型景漂肖掌柜,2017/7/1 6:31,,6🈷️的最后一天。景德镇三宝蓬艺术聚落之水月馆，这个洛可可全球最美的陶瓷设计中心正在紧张的施工中。20000多片铜瓦将通过近十万个🔩被固定再钢索上，形成铜瓦幕墙。而所有这一切，都是工人用一双双手完成的，这算不算手工作品？ 武汉·永丰街区 
41,4.12E+15,光里歌光刘小光,2017/7/1 6:24,,听说我们参与设计的三宝蓬在大苹果的时代广场做了个广告 
41,4.12E+15,非典型景漂肖掌柜,2017/6/28 22:10,,三宝蓬，和这个山谷一样，每一天都在生长……清晨，细雨中，水月馆——洛可可全球陶瓷设计中心的铜瓦幕墙开始安装，20000多片铜瓦将会被编织被安装，而室内的脚手架全部拆除，空间基本呈现；午后，水月馆的设计师吴海龙来到现场，和洛可可景德镇的头儿马琳同学、仰望星空创始人许波同学，还有施工 ...全文
41,4.12E+15,非典型景漂肖掌柜,2017/6/28 21:42,,如何才能不负千年瓷都、世界手工艺之都的盛名？2016，三宝蓬艺术中心长达150米长的夯土建筑率先呈现，让景德镇惊喜。2017，20000多片铜瓦正在被一双双手一片片固定在水月馆的幕墙和屋面，那又会是如何的惊艳？更值得期待的，这样惊艳的建筑，将迎来同样惊艳的主人——洛可可全球陶瓷设计中心。洛 ...全文
41,4.12E+15,贾伟David,2017/6/28 8:40,,如何才能不负千年瓷都、世界手工艺之都的盛名？期待【洛客全球陶瓷设计中心】的建成。现在，20000多片铜瓦正在被一双双手一片片固定在水月馆的幕墙和屋面，那又会是如何的惊艳？期待这个作品，感谢三宝蓬的支持！ 
41,4.12E+15,非典型景漂肖掌柜,2017/6/28 6:33,,午后。景德镇三宝蓬艺术聚落的水月馆，未来的洛可可全球陶瓷设计中心，工人们正在施工。远远望去，如同一群舞者。 
41,4.12E+15,非典型景漂肖掌柜,2017/6/20 20:30,,6月19日。纽约。时代广场。纳斯达克屏幕。ichina1爱陶瓷世界陶瓷艺术平台、三宝蓬艺术聚落、以及艺术家刘颖睿携手亮相，用中国语言、用陶瓷语言向世界问好。数百年以来，景德镇一直以瓷器作为中国传统文化的代表，与世界对话。在全世界的美术馆、艺术馆，景德镇的陶瓷都占有极其重要的位置。但在时 ...全文
41,4.12E+15,非典型景漂肖掌柜,2017/6/10 23:29,,台湾著名宗教音乐制作人与唱诵家、2014年亚洲宗教音乐金曲奖获得者徐清原老师亲临三宝蓬艺术中心多功能厅演唱佛教音乐。 秒拍视频 
42,4.11E+15,非典型景漂肖掌柜,2017/6/4 10:55,,6月3日，景德镇三宝蓬蓬客广场。语言的回声——程小雨诗歌分享会圆满举行。 
42,4.11E+15,日本工艺之旅,2017/5/27 9:20,,瓷都景德镇第一场高水准的音乐会。来自台湾的亚洲金曲得主--徐清原老师将于6月10日，在三宝蓬艺术聚落唱响梵音，点亮心光。音乐会购票请私信，或直接联络后朴客服。 景德镇·陶院 
43,4.11E+15,非典型景漂肖掌柜,2017/5/13 14:13,,清早。中国陶瓷设计艺术大师、中国西部陶艺文化中心主任、《西部陶艺》杂志主编周晓冰老师在知名艺术家、收藏家林德谦先生一行的陪同下，参观三宝蓬，并探讨《西部陶艺》杂志以及2017第五届中国西部陶艺双年展落户三宝蓬艺术中心事宜。 
43,4.11E+15,非典型景漂肖掌柜,2017/5/12 22:02,,景德镇三宝蓬艺术中心，西席•陪你读书第6场活动。我们一起读书，分享成人的童话——小王子。 
43,4.11E+15,非典型景漂肖掌柜,2017/5/8 21:09,,三宝蓬之西席·陪你读书。一路走来，已经一个多月，已经组织了5场读书会，第6场读书会也即将开始。我在想，当三宝蓬做到100场、200场读书会的时候，会是什么样的场景呢？ 
43,4.1E+15,非典型景漂肖掌柜,2017/5/1 23:07,,常态——王协军油画写生作品展开幕式现场。所有人来到三宝蓬，感受自然、建筑、艺术，感受青春，感受幸福。这是三宝蓬真正的价值所在。 
43,4.1E+15,非典型景漂肖掌柜,2017/4/29 22:51,,暮春的傍晚。三宝蓬艺术聚落的广场。树，安静的生长，伸向天空，伸向远方。 
43,4.1E+15,非典型景漂肖掌柜,2017/4/29 6:25,,常态—王协军油画写生作品展在三宝蓬艺术中心开幕。阳光正好，青春也正好，正如王协军的油画儿一样，时光正从三宝蓬经过。 
43,4.1E+15,非典型景漂肖掌柜,2017/4/28 13:07,,清晨。雨后初晴的景德镇三宝蓬艺术聚落。 
43,4.1E+15,非典型景漂肖掌柜,2017/4/28 5:30,,台湾著名艺术家、国际级油画大师、88岁高龄的陈显栋老先生，下午在好友清华大学吴冠中艺术研究中心研究员吴强老师、知名建筑师艺术家北京清尚建筑设计研究院有限公司宿利群先生的陪伴下，参观三宝蓬艺术中心。 
44,4.1E+15,非典型景漂肖掌柜,2017/4/20 23:28,,陶艺街是景德镇最具创新性、最有影响力、最被市场认可的团队；三宝蓬是景德镇最有国际范儿最有设计感的艺术聚落。当三宝蓬遇上陶艺街，会迸发出怎样的火花呢？！ 
44,4.1E+15,非典型景漂肖掌柜,2017/4/10 22:29,,春天。雨夜的三宝蓬艺术聚落，如此的温暖美丽。 
44,4.09E+15,非典型景漂肖掌柜,2017/4/8 13:29,,春日的三宝蓬。阳光正好，春天和梦想都在山谷中生长。 
44,4.09E+15,非典型景漂肖掌柜,2017/4/8 6:22,,读书，是一件美好的事情；在如此美丽的地方与一群志趣相投的朋友一起读书，又是一种什么感受呢？三宝蓬之西席——陪你读书，每周五，等你来。景德镇三宝蓬艺术聚落。 
44,4.09E+15,勺子spoony,2017/3/29 23:52,,"丹麦艺术家Lars的作品展，爱与和平的代言兔。Danish artist Lars' painting,peace and love rabbit!❤三宝蓬开幕展，北欧童话的明黄色，奇境中的白兔传递作者红扑扑的童心和对自由的希冀！ "
44,4.09E+15,养玉堂-,2017/3/29 22:22,,三宝真如堂出来，口上的三宝蓬艺术区近日开业，刚进来还是阴天，到了中心部分阳光突然出来了！感觉我是来开光的！ 
44,4.09E+15,厦门蓝兰,2017/3/29 9:25,,从西方到东方，艺术和文化的传承都是一个永恒的话题。今天下午16:00 ~18:00，景德镇三宝蓬艺术中心【三宝论坛】，来听听王彤瑞典谈艺术，设计与我们的生活息息相关。 景德镇 
44,4.09E+15,厦门蓝兰,2017/3/29 9:17,,【三宝论坛】国际艺术展单元丹麦艺术展《我叫劳尔斯》开展于景德镇三宝蓬美术馆暨讲座 展览追踪｜这只来自丹麦的精灵，你一定要看！ 
44,4.09E+15,景德镇广播电视,2017/3/29 7:43,,#景德镇身边事#景德镇 三宝蓬 陶源谷景德镇广播电视的秒拍视频 
46,4.02E+15,非典型景漂肖掌柜,2016/9/24 6:05,,就在昨天，由工信部文化产业发展中心、北京国际设计周支持，中国手工艺产业发展创新联盟、匠心智造、西海48、北京理工大学设计学院、三宝蓬联合主办的展览以及研讨会将在西海48毗卢殿艺术中心开幕。身在景德镇，心在西海48，遥祝研讨、展览圆满顺利。特别感谢策展人王乐耕老师、赵伟老师，感谢匠心智造 ...全文
46,4.02E+15,非典型景漂肖掌柜,2016/9/21 21:59,,昨天晚上八点，三宝蓬的微信公众平台发出了三宝顺风车的文章，4个小时，阅读量超过3000，每时每刻都在增长。在这一刻，真心感觉到三宝的神奇与美妙，无数认识不认识的人，都为一个微小的善良的倡议而发声，希望我闷能共同将这种善意坚持、传递，影响我们能影响的所有。每一个人都发出“微光”，周遭就 ...全文
46,4.02E+15,非典型景漂肖掌柜,2016/9/21 21:40,,请大家告诉大家！三宝的明天，取决于我们在三宝每一个人。从我做起，从现在做起，从点滴做起，欢迎更多的朋友加入进来，让世界感受三宝的爱和善意！景德镇三宝蓬艺术聚落。 
46,4.02E+15,非典型景漂肖掌柜,2016/9/20 13:11,,景德镇三宝蓬艺术中心，夯土墙施工持续进行中。有些地方，因为施工质量原因，墙面呈蜂窝麻面，拆除重做。从拆除的截面看，强度还是很大的。 
46,4.02E+15,非典型景漂肖掌柜,2016/9/13 14:07,,景德镇三宝路。一年。『走你走过的路。三宝蓬重拾往日记忆，欢迎大家来找茬』走你走过的路。三宝蓬重拾往日记忆，欢迎大家来找茬 
46,4.02E+15,非典型景漂肖掌柜,2016/9/13 12:14,,景德镇三宝蓬艺术聚落。未完成的工地上，光影交织。 
46,4.02E+15,非典型景漂肖掌柜,2016/9/11 7:10,,大力为夯！600mm厚、300m长的夯土墙就是这样一点儿一点儿捶打出来了。这过程、这艰辛、这付出，想想也是醉了。景德镇三宝蓬艺术中心，一座泥土的建筑，等你来。 秒拍视频 . 
46,4.02E+15,非典型景漂肖掌柜,2016/9/10 22:11,,景德镇三宝蓬艺术聚落。景德镇被一群年轻的朋友可以成为“泥镇”。在他们的心里，与泥打交道的人，可能脸和手是脏的，但他们的内心却是无比纯净的。他们用泥来表达自己，所以有了景德镇泥狂欢嘉年华，任性的撒泼吧！ 秒拍视频 . 
46,4.02E+15,非典型景漂肖掌柜,2016/9/9 15:34,,景德镇三宝蓬艺术聚落。三宝蓬名副其实的“蓬”的结构安装完毕，看这曼妙的身姿，你醉了没？ 
46,4.02E+15,非典型景漂肖掌柜,2016/9/8 18:04,,景德镇三宝蓬艺术中心的夯土墙，缓慢而坚定的生长。阳光下，光影斑驳，如同一幅画卷。 
48,4.01E+15,非典型景漂肖掌柜,2016/8/19 21:36,,景德镇三宝蓬艺术聚落的白天与黑夜。 
48,4.01E+15,非典型景漂肖掌柜,2016/8/17 19:53,,景德镇三宝蓬艺术中心。夯土墙正式进入施工阶段，看看模板如何安装，加固。 
48,4.01E+15,非典型景漂肖掌柜,2016/8/16 20:54,,夯土最近成为一个时髦的话题。景德镇三宝蓬艺术中心，将传统的夯土用于现代的艺术中心，传统与现代、乡土与国际相融合，值得你来看看。顺便说说，照片只是试验的景观墙，正式的刚开始施工呢！ 
